자치구,ADM_CD,ADM_NM,year,month,season,LST,NDVI,NDBI,NDWI,Albedo,SAVI,불투수면지수,avg_temp (℃),avg_humi (%),avg_ultra_rays (UV),avg_inte_illu (lux),avg_noise (dB ),에너지사용량_전기,용적률_행정동별,에너지사용량_가스,누적_옥상녹화개수,누적_조성면적합계(m^2),water_smog_유무,그늘막 개수,총_가로수_개수,차량밀도,인구밀도,year_norm,month_sin,month_cos,season_DJF,season_JJA,season_MAM,season_SON,녹지율,avg_elevation,Albedo_x_avg_temp
종로구,11010670,창신1동,2024,1,DJF,7.302942271133974,0.1769957016851125,-0.0087541831399478,-0.1540230472597262,0.0705749928949204,0.0697543156537307,0.4071250575874698,0.1030211396667093,63.72552316413075,0.0944013127051101,1595.2715287900098,52.47243532370114,3999.086,292.0581477419355,498.2055167,0.0,0.0,0,2,95,3716.129032258064,26330.38794484912,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0095595148473442,29.63636363636364,0.007270716200004611
종로구,11010680,창신2동,2024,1,DJF,7.383192573529215,0.2083922823879535,-0.0030797546437653,-0.2006006802125302,0.074545332916693,0.0888290761492892,0.3942639814841406,1.1340506329113924,59.64303797468354,0.0687341772151897,1164.0860759493671,43.16708860759493,2535.656,348.22317615384617,621.6985872,2.0,148.0,0,1,81,5430.769230769231,30455.768438792387,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0095595148473442,58.81818181818182,0.08453818197476616
종로구,11010690,창신3동,2024,1,DJF,6.339145269199282,0.1803457368045934,-0.0553158798051435,-0.1873235785164093,0.0712198231950161,0.0741491949443993,0.3821691916951315,1.5062025316455698,56.7506329113924,0.050506329113924,897.1430379746836,42.63544303797468,1425.118,393.64359043478265,424.8454536,2.0,556.0,0,0,71,7291.304347826087,24284.229235039737,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0095595148473442,81.0,0.10727147799968313
종로구,11010700,숭인1동,2024,1,DJF,6.453209982690023,0.1878722162478656,-0.0576027346382114,-0.1894554361558481,0.0690498998664837,0.0768121748933834,0.3772625245569615,1.173989898989899,58.13131313131313,0.0752525252525252,1285.585858585859,44.86616161616162,1830.403,330.42055130434784,454.5921555,0.0,0.0,0,1,11,6752.173913043478,29106.64323924731,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0095595148473442,54.09090909090909,0.08106388496951583
종로구,11010710,숭인2동,2024,1,DJF,6.009102777261569,0.1474810072919463,-0.027884073397932,-0.1196184941759269,0.0601183490364173,0.0517405565608384,0.4123174596550608,1.880759493670886,54.881012658227846,0.0268354430379746,451.5924050632911,48.69873417721519,5159.84,217.1335051428572,836.4097131,0.0,0.0,0,4,108,6671.428571428572,37823.35231797236,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0095595148473442,30.90909090909091,0.1130681556940618
종로구,11010720,청운효자동,2024,1,DJF,3.5625622362249447,0.2386925090167934,-0.1242703549544664,-0.2848695089422731,0.2052869001402075,0.1433491790105926,0.3185185680143701,-2.1273933740188986,65.07515689684746,0.1001884659300717,763.801535945712,49.24970857240443,3994.913,37.55629712062257,1168.414478,0.0,0.0,1,1,794,1296.4980544747082,6045.742826555375,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0095595148473442,92.54545454545456,-0.43672599113115673
종로구,11010730,혜화동,2024,1,DJF,5.878267581773346,0.2101469363822919,-0.1025768683100197,-0.2221043602617002,0.0721616778224794,0.0887873171628226,0.3436380976538442,1.117594936708861,58.588607594936704,0.0370886075949367,643.1544303797468,41.75949367088607,9009.57,99.66284642857144,1920.153815,3.0,2173.0,0,2,19,3179.4642857142853,24345.06599186348,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0095595148473442,63.27272727272727,0.08064752575881907
중구,11020520,소공동,2024,1,DJF,4.028670059341683,0.2068066932737855,0.0151498819583961,-0.220294370444231,0.0961318357080252,0.0859297087462347,0.4041715943423053,0.2712302019643792,61.578221962778926,0.0637130801687763,746.2477637130801,52.39068629220528,28353.441,295.3796509789473,3277.178396,9.0,2096.0,0,13,1027,3552.631578947369,28931.581058432374,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,48.54545454545455,0.026073857214294196
중구,11020540,회현동,2024,1,DJF,4.226404625924604,0.1385890895084654,-0.0373575065432931,-0.1624879917624894,0.224953004498291,0.0634421896111544,0.4120267019741207,0.0043073677377474,61.567301053377,0.0181603375527425,316.64185654008435,48.41301258282271,25161.777,371.3853308690476,2112.398487,6.0,2058.0,1,9,1178,9594.04761904762,32568.129922555047,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,78.54545454545455,0.0009689553140852844
중구,11020550,명동,2024,1,DJF,4.724639193565012,0.1494740989967413,-0.0113912184276616,-0.1469696482209393,0.0941377169875293,0.0476967413015774,0.4195673412877985,-0.1521417721518987,61.6980253164557,0.3449924050632911,713.2191392405064,51.86632911392405,42146.941,374.0078362626263,4292.123076,5.0,2806.0,0,16,1355,6261.616161616162,38938.61613446291,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,57.18181818181818,-0.014322279088816607
중구,11020570,필동,2024,1,DJF,3.1022668497434576,0.2418268998396808,-0.1488459154424276,-0.2512066226119959,0.0714479781373551,0.0890754217087642,0.3046635923589458,0.4979746835443038,61.64683544303797,0.0210126582278481,369.88227848101263,43.611392405063285,12928.277,136.25735896491227,784.3138085,18.0,18678.0,0,5,521,1922.80701754386,11386.60940176382,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,71.0,0.035579284302829736
중구,11020580,장충동,2024,1,DJF,3.784603850639849,0.1929073672467749,-0.1165440835315389,-0.211443400077615,0.1343750705967832,0.1022382237124603,0.3452742746108431,1.0262025316455696,58.641772151898735,0.0432911392405062,752.9873417721519,40.27341772151898,8455.243,59.96618310294117,1445.955729,7.0,2166.0,1,10,675,950.735294117647,8020.30494445762,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,68.54545454545455,0.13789603763647107
중구,11020590,광희동,2024,1,DJF,5.344215268194945,0.1525665266997866,-0.0163371989062287,-0.1236492293766401,0.0611773589607462,0.050303694321941,0.4155481371969923,1.1297281267415014,58.459557360082805,0.0502017355306105,845.0492540402834,39.46237560703765,21496.398,189.29010445945943,1813.810565,0.0,0.0,0,19,1077,3501.3513513513512,33066.246640148216,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,33.36363636363637,0.06911378313771621
중구,11020600,을지로동,2024,1,DJF,4.789777144021696,0.1713073599814583,0.0857334059111239,-0.1828394517527511,0.1057956719991218,0.0993950919344022,0.4572130229648328,1.823544303797468,55.104641350210976,0.0551054852320674,937.7240506329114,46.06835443037975,15327.236,137.97723966666666,952.6370109,0.0,0.0,0,7,1053,3403.333333333333,30189.57131384408,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,40.90909090909091,0.19292309504042382
중구,11020650,신당5동,2024,1,DJF,1.728492303967906,0.1428587329877966,-0.0215077234844862,-0.1180755626835781,0.0692727453615935,0.0550573772287154,0.4178167717638585,0.7673417721518988,59.72658227848101,0.0453096250966335,766.8577228421575,46.92911392405063,3886.02,839.4478523846153,700.7422178,2.0,561.0,1,7,114,7825.641025641025,20857.456257582024,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,40.0,0.053155871187592386
중구,11020670,황학동,2024,1,DJF,3.9986710278661626,0.1329032466430081,-0.0121330559180465,-0.1174433337161603,0.0736475245119179,0.0531677795155779,0.4274818487194727,0.6683544303797468,59.95189873417721,0.0562274989524218,947.5743690737414,43.44810126582279,6741.082,178.82442090909092,956.2973892,1.0,166.0,1,11,279,10787.878787878788,40307.380234604105,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,31.09090909090909,0.04922264929404133
중구,11020680,중림동,2024,1,DJF,4.601434471321422,0.1937703568049415,-0.0171560128021906,-0.2087919740155143,0.1356315273704647,0.0673098038763972,0.3945368151964339,0.8212658227848101,60.68860759493671,0.0492038716665012,765.7863299335525,48.03544303797468,5838.555,136.16187416666668,1026.726594,2.0,341.0,1,10,582,120766.66666666669,18947.57198336693,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,62.27272727272727,0.11138953792146516
중구,11020690,신당동,2024,1,DJF,5.684713138974651,0.1344454886920948,-0.0377409349756425,-0.119306692472818,0.0750452555271324,0.0539742251886065,0.4139067881661313,-0.0342278481012658,57.02784810126582,0.0318796756675906,540.1825411024503,52.35063291139241,12119.499,638.8827680545455,1096.065601,3.0,695.0,0,16,694,5245.454545454545,38389.92025439882,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,32.27272727272727,-0.0025686376069033656
중구,11020700,다산동,2024,1,DJF,5.906967143437321,0.1696185926691246,-0.046189783798559,-0.1585244860641178,0.0694525245436207,0.0667737229108846,0.3920958117661582,0.700506329113924,60.51012658227848,0.0453164556962025,760.6493670886076,48.04810126582279,5047.89,641.9307106470587,1126.97009,7.0,1624.0,0,10,180,6543.137254901961,29461.642617805188,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,51.27272727272727,0.04865193301574645
중구,11020710,약수동,2024,1,DJF,2.9824510335260035,0.2314280094345974,-0.1051878832571201,-0.1502838569152508,0.0372037850099398,0.0572783746425845,0.3316920536541412,0.7470886075949368,59.19240506329114,0.0516455696202531,859.6784810126583,47.68860759493671,4189.173,682.0513800624999,1170.64197,4.0,775.0,0,8,345,9737.5,28845.2307843302,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,91.72727272727272,0.02779452394033731
중구,11020720,청구동,2024,1,DJF,3.799618956363454,0.1637012611026847,-0.0811549322315899,-0.1680739957857505,0.0582646097472148,0.0582095047028365,0.3775719033328627,0.499746835443038,60.38987341772152,0.040759493670886,705.2962025316456,42.11139240506329,3490.557,962.8960659705882,956.9774796,1.0,133.0,0,8,222,10400.0,33115.58333017078,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,51.45454545454545,0.029117554339494183
중구,11020730,동화동,2024,1,DJF,2.5504885886901008,0.1666975127741546,-0.0818691190631172,-0.146401322761632,0.0759279288802222,0.0700274597686826,0.3757166840813641,0.8668354430379747,58.4,0.0318987341772151,547.7924050632911,40.78227848101266,3595.118,1259.171778576923,651.9530857,3.0,949.0,1,4,172,11319.23076923077,43570.873537014064,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0222187751004016,50.90909090909091,0.06581701986984324
용산구,11030510,후암동,2024,1,DJF,5.399433006411541,0.2036270456184015,-0.0519457786352941,-0.2154617581781995,0.0926939742271038,0.0877775108202772,0.3722135878731522,0.1744949494949494,61.75378787878788,0.0284090909090909,475.844696969697,45.19444444444444,3609.457,76.16880837209303,1356.980195,2.0,655.0,0,5,566,4676.744186046512,14777.751684171044,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,81.54545454545455,0.01617463035124462
용산구,11030520,용산2가동,2024,1,DJF,3.927995743994057,0.2031704707065408,-0.0969212112666876,-0.2364756343402555,0.1344304006716043,0.0955711859843129,0.3499541590133858,0.1166666666666666,62.55808080808081,0.0472222222222222,812.3914141414141,40.22222222222222,2955.874,22.176536326530613,827.0098608,1.0,231.0,1,3,667,1064.2857142857142,5674.813034822801,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,41.0,0.015683546745020493
용산구,11030530,남영동,2024,1,DJF,6.469993753008767,0.1297096805740016,-0.0224540274142985,-0.1658347281623127,0.1217339307122131,0.069366157162481,0.42391814600585,0.4684874991393978,60.667260789491806,0.0345238620381024,588.4479729254571,44.87450841996728,8275.311,74.21706092436975,1168.972105,3.0,1409.0,0,8,620,2323.529411764706,14113.314386351316,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,33.36363636363637,0.057030824759773446
용산구,11030570,원효로2동,2024,1,DJF,5.756393931489838,0.1042711862080223,-0.0454026609052855,-0.111113499761271,0.1120348019555445,0.0528409588978538,0.4251630764433461,0.5216831567922009,67.40506405238916,0.1078427111122785,1812.7957480391,48.41542059749033,17660.298,95.15512859154929,962.6074459,2.0,227.0,0,5,475,6852.112676056338,22997.408366462216,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,28.63636363636364,0.05844666915475749
용산구,11030580,효창동,2024,1,DJF,6.260231091898537,0.18368828076079,-0.0669158232040888,-0.2139187915592973,0.1316174415272586,0.0932509686738483,0.3746979480175606,1.5572733806873615,65.86170791942244,0.0439393939393939,928.1666666666666,44.80555555555556,2010.096,77.52977318181817,722.1179599,0.0,0.0,0,3,298,7609.090909090909,20530.467220796672,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,46.45454545454545,0.20496433812457512
용산구,11030590,용문동,2024,1,DJF,6.155173056086955,0.1043797247259075,-0.0253845023411729,-0.1363290104801351,0.1631349894887582,0.0588364971204154,0.4351178864664597,5.2,73.25,0.225,3630.75,46.0,2346.89,143.8494119642857,828.5498746,0.0,0.0,0,2,178,11914.285714285714,32325.54926939324,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,37.63636363636363,0.8483019453415427
용산구,11030630,이촌1동,2024,1,DJF,3.720290166743528,0.0877647250017309,-0.0280613607575388,-0.0336141443100319,0.1414213701504002,0.0428406352937459,0.4420869571203651,0.1502480729537691,70.73630324492666,0.0602901153748802,1064.4828170950009,45.88512710689854,5615.536,56.97147860489511,159.7565812,1.0,1012.0,0,3,285,3131.468531468532,8573.960072185879,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,7.727272727272727,0.021248288339579313
용산구,11030640,이촌2동,2024,1,DJF,4.336495908718938,0.0516236743065391,-0.0862797300688149,0.0092337141442019,0.0639646300551501,0.0266906515527396,0.431048297812323,0.1797979797979798,64.0669191919192,0.0964646464646464,1638.4154040404042,48.40782828282829,1502.105,133.5560891885246,233.0327816,1.0,321.0,0,5,120,2191.8032786885246,6382.059730191258,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,5.0,0.011500711262441128
용산구,11030650,이태원1동,2024,1,DJF,2.64465147687476,0.1189535860209307,-0.0307739124965654,-0.1659397140413957,0.264159878550781,0.0832027653912757,0.4251362507412519,0.4443181818181818,62.51010101010101,0.0814393939393939,1363.955808080808,43.3080808080808,5387.681,196.5891284210526,1034.586648,0.0,0.0,0,7,328,4135.087719298246,19941.21276339369,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,55.81818181818182,0.11737103694699473
용산구,11030660,이태원2동,2024,1,DJF,1.0000973279378524,0.1949894240358182,-0.0642475344587144,-0.2061101240854383,0.1877275459330939,0.1104236885875482,0.3703815207527337,0.0761146272855134,71.62709372203044,0.6863395179469395,1494.8873475258915,47.98518731619997,3097.017,130.29744558139532,1119.525377,1.0,200.0,0,1,363,3061.6279069767443,12818.930583427107,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,144.45454545454547,0.014288812189921538
용산구,11030690,서빙고동,2024,1,DJF,5.1929871468122215,0.0634684400098465,-0.1219915656997604,-0.0508618100547997,0.1199979755847054,0.0537241570078567,0.4072699971451965,3.2,92.0,0.0232911392405063,433.1341772151899,47.75696202531645,4455.989,24.63282457142857,966.4420033,2.0,890.0,0,3,787,1685.357142857143,5138.556628024194,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,18.545454545454547,0.3839935218710573
용산구,11030700,보광동,2024,1,DJF,5.938608058146548,0.082484955199473,-0.0604710562488911,-0.0662803932913753,0.0999505636932915,0.0532746123482227,0.4285219942758179,0.8206418616545199,62.11460171333589,0.0408445211609767,661.2628979670119,43.81292353918937,2729.419,75.05531042253521,1026.901646,0.0,0.0,0,1,175,108546.47887323944,13649.213455247616,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,51.81818181818182,0.0820236166626814
용산구,11030710,청파동,2024,1,DJF,6.245556686261204,0.1143808734101616,-0.0305069052814379,-0.1275183424258641,0.1533495011812495,0.0586991282332035,0.4275561106542002,1.5784810126582278,56.78987341772152,0.0443037974683544,748.9139240506329,45.66835443037974,8112.694,108.44421120879122,1727.968073,3.0,1482.0,0,10,385,4654.945054945055,23616.761847010515,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,51.0,0.24205927591521278
용산구,11030720,원효로1동,2024,1,DJF,5.179946333630344,0.1604701714419097,-0.0679626466552802,-0.1437226366525066,0.0541079944856718,0.0492926415096561,0.385783590951405,1.028010061917355,65.84699689845084,0.087124123022179,1513.3311927289776,46.8976036738695,7312.522,179.21067355932203,1330.529169,1.0,417.0,1,7,505,10884.745762711866,32239.04251549116,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,26.27272727272728,0.055623562761439364
용산구,11030730,한강로동,2024,1,DJF,5.006862635755323,0.1217399090871142,-0.0928963317501644,-0.1605847513522034,0.103165574317595,0.0583730233982868,0.3926818795813607,-4.223714145676171,67.48640625665942,0.0352533006809679,745.4941801986106,51.11650470954268,32727.927,84.77272696551724,3541.226142,2.0,1122.0,0,20,1085,4238.275862068966,17537.255345522804,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,17.454545454545453,-0.4357418955920323
용산구,11030740,한남동,2024,1,DJF,4.754368376838107,0.1472472831576312,-0.1106496464130915,-0.148575378455789,0.112893044777091,0.0827534774789869,0.3710515352146386,0.6226767676767677,63.31717171717172,0.1452020202020201,2393.032828282828,43.09217171717172,17717.044,65.75492833222592,3120.305133,7.0,2136.0,0,14,1149,2339.8671096345515,9974.565846863505,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0161327389117512,39.90909090909091,0.07029587621498763
성동구,11040520,왕십리2동,2024,1,DJF,-1.3619208465166524,0.1667247897211263,-0.0538222758436468,-0.1479845728506755,0.0848766352711575,0.0750375576464027,0.3897264672176134,0.4705042766947528,60.90508884477139,0.0456665261427165,776.2049438636741,40.45918817188659,3551.605,170.51834024390243,1062.113754,2.0,350.0,0,6,52,10902.439024390244,35851.5672806845,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,56.0,0.03993481988654031
성동구,11040540,마장동,2024,1,DJF,0.8518220465937664,0.1642992788915616,-0.0351069970158661,-0.1560436535949512,0.0823764747085746,0.0724062643119111,0.4002968620462861,0.929769104807916,59.64864530593749,0.0849897725030636,1440.287170133177,45.42404439667309,10662.925,94.47732666666668,1569.511036,2.0,610.0,0,12,774,8210.47619047619,20620.37494815668,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,25.545454545454547,0.07659110114702335
성동구,11040550,사근동,2024,1,DJF,1.5360006923504783,0.177721627903301,-0.0780063973502324,-0.1799592025449994,0.1007294248649755,0.0906493106245432,0.3721359873732333,0.821824177016237,61.12074779622545,0.0721451114232818,1206.5161646247875,50.86457844878411,11544.614,210.77969054545457,1859.272346,1.0,118.0,0,5,625,2088.181818181818,19494.69509885141,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,29.454545454545453,0.08278187669097738
성동구,11040560,행당1동,2024,1,DJF,-1.6795349859005229,0.1528954092056985,-0.0316652571554084,-0.1220971625100982,0.0992719941562585,0.0734995550899225,0.4077196668194465,0.6355758706467661,59.81829924451815,0.0407736164854738,699.1880468030218,45.07986840488913,5707.683,341.4421584745763,1226.057268,4.0,1214.0,0,15,387,7415.254237288136,42831.78348004374,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,26.818181818181817,0.06309488411670468
성동구,11040570,행당2동,2024,1,DJF,0.3017721958295564,0.1656077691083346,-0.0639663114689735,-0.141575701604792,0.0924622726852779,0.0784704967763258,0.3852129597113459,0.8770147701354167,60.07662289268618,0.0913629309321114,1535.4512405357707,40.71796493986708,3870.413,479.6449369047619,1440.429149,0.0,0.0,0,4,116,16154.761904761905,43344.103948412696,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,51.63636363636363,0.08109077882527722
성동구,11040580,응봉동,2024,1,DJF,5.1511591005862,0.1803173769536434,-0.0748661953635931,-0.1760229122408095,0.0886798068870052,0.0923827257478329,0.3724082138413818,0.7893441856422898,60.96382545896007,0.0659536867597093,1073.9025731457366,44.48794645162771,2434.53,94.86992456,976.141532,1.0,105.0,0,4,175,7907.01754385965,18232.48354131296,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,35.81818181818182,0.06999888995013864
성동구,11040590,금호1가동,2024,1,DJF,2.855754396853009,0.2343365225011258,-0.1287634348249836,-0.2377519599583772,0.07533524143924,0.1025548392713674,0.3184500213369453,0.8923238625004412,59.51971587501323,0.1151405924758622,1797.3336351769317,45.14404113697036,4257.424,96.95627173913044,1109.447885,1.0,174.0,0,12,117,10402.173913043478,31439.38348527349,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,55.63636363636363,0.06722343362346593
성동구,11040620,금호4가동,2024,1,DJF,6.072333313310212,0.1440858372423067,-0.1126421795759426,-0.1469724654211864,0.0665509768934675,0.0666311479991337,0.3716359915908753,0.2889447236180904,62.472361809045225,0.085678391959799,1458.2412060301508,46.35929648241206,3470.519,53.69630214285714,1007.722912,0.0,0.0,0,10,200,5367.857142857143,16384.017460637482,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,41.18181818181818,0.01922955362499689
성동구,11040650,성수1가1동,2024,1,DJF,4.554117705025161,0.1128716541585991,-0.1109198123601484,-0.0868169834157596,0.0636171836381899,0.0690437927499973,0.3881042667406262,0.4610609276224114,65.0253577629322,0.0934059855272882,1162.9633160509184,46.84749613790101,7255.71,82.30405490355331,1232.411097,2.0,843.0,0,14,603,4500.0,9266.488502333388,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,17.818181818181817,0.029331397700949127
성동구,11040660,성수1가2동,2024,1,DJF,4.682278599033435,0.1242403737953192,-0.0665565629015035,-0.1299253582674029,0.0678664580167837,0.0504649644867123,0.4046015316515886,0.9652821785673724,61.37879445234703,0.3325251612308825,1047.1146723900197,48.02916931056031,10145.607,182.17863838202248,987.8988582,0.0,0.0,0,8,495,9106.741573033709,22885.06428400991,1.0,0.4999999999999999,0.8660254037844387,True,False,False,False,0.0185201660735468,17.272727272727273,0.0655102824460921
