adm_cd,year,month,feature_name,shap_value
11010530,2024,7,에너지사용량_전기,0.08430103944337487
11010530,2024,7,용적률_행정동별,0.03151335348340431
11010530,2024,7,인구밀도,0.0705452660114064
11010530,2024,7,차량밀도,-0.04313464761887324
11010530,2024,7,총_가로수_개수,-0.2316430938461461
11010530,2024,8,Albedo,2.0153865483331366
11010530,2024,8,Albedo_x_avg_temp,1.3247082226439348
11010530,2024,8,NDBI,-0.536276513489484
11010530,2024,8,NDVI,1.431911217583039
11010530,2024,8,avg_elevation,-0.18710699349049717
11010530,2024,8,avg_humi (%),0.8167218965026307
11010530,2024,8,avg_inte_illu (lux),0.09609039950094582
11010530,2024,8,avg_noise (dB ),0.12282183196518713
11010530,2024,8,avg_temp (℃),1.999657872583817
11010530,2024,8,avg_ultra_rays (UV),0.0539200126464942
11010530,2024,8,month_cos,6.053601650056413
11010530,2024,8,month_sin,2.9295061228164183
11010530,2024,8,season_DJF,2.9479868507154974
11010530,2024,8,season_JJA,1.9413258536634816
11010530,2024,8,season_MAM,0.022851087592420265
11010530,2024,8,season_SON,0.20917574098359373
11010530,2024,8,water_smog_유무,-0.0012009515818151044
11010530,2024,8,year_norm,3.3572540755923117
11010530,2024,8,그늘막 개수,0.016923091172896317
11010530,2024,8,녹지율,-0.06489382670756084
11010530,2024,8,누적_조성면적합계(m^2),0.08662484892817052
11010530,2024,8,에너지사용량_가스,-0.06843765663786339
11010530,2024,8,에너지사용량_전기,0.05821606279677635
11010530,2024,8,용적률_행정동별,0.05566604339733916
11010530,2024,8,인구밀도,0.08104502554557647
11010530,2024,8,차량밀도,-0.024598499703496954
11010530,2024,8,총_가로수_개수,-0.22533317008533957
11010530,2024,9,Albedo,1.5707668497438498
11010530,2024,9,Albedo_x_avg_temp,1.20096879953557
11010530,2024,9,NDBI,-0.07223690588307419
11010530,2024,9,NDVI,1.121636368197066
11010530,2024,9,avg_elevation,-0.23237217054120363
11010530,2024,9,avg_humi (%),-0.2487113712449548
11010530,2024,9,avg_inte_illu (lux),-0.01385011533029321
11010530,2024,9,avg_noise (dB ),-0.13060187679437157
11010530,2024,9,avg_temp (℃),2.4777973617593743
11010530,2024,9,avg_ultra_rays (UV),0.13281618644473256
11010530,2024,9,month_cos,2.2500682870429234
11010530,2024,9,month_sin,1.2057282187391098
11010530,2024,9,season_DJF,2.6627743011395073
11010530,2024,9,season_JJA,-0.7469624424323493
11010530,2024,9,season_MAM,0.013066068555046087
11010530,2024,9,season_SON,-0.4285766605730695
11010530,2024,9,water_smog_유무,-0.0009689429100383283
11010530,2024,9,year_norm,0.5014963241574726
11010530,2024,9,그늘막 개수,0.006976202976623078
11010530,2024,9,녹지율,0.16685981824653573
11010530,2024,9,누적_조성면적합계(m^2),0.06829800764027744
11010530,2024,9,에너지사용량_가스,-0.02348678556084148
11010530,2024,9,에너지사용량_전기,0.1111706043415906
11010530,2024,9,용적률_행정동별,0.012470962704130967
11010530,2024,9,인구밀도,0.05312797151695951
11010530,2024,9,차량밀도,-0.008281752470515496
11010530,2024,9,총_가로수_개수,-0.20893181661909507
11010530,2024,10,Albedo,1.0059212885569915
11010530,2024,10,Albedo_x_avg_temp,0.5556969113128075
11010530,2024,10,NDBI,-0.08483992218624459
11010530,2024,10,NDVI,0.6450738070134369
11010530,2024,10,avg_elevation,-0.262915619541468
11010530,2024,10,avg_humi (%),0.33568528248703333
11010530,2024,10,avg_inte_illu (lux),-0.05001800350223904
11010530,2024,10,avg_noise (dB ),-0.14562943445311394
11010530,2024,10,avg_temp (℃),0.04547157348227007
